10,45;0,03380;44,40
10,49;0,03300;44,41
10,54;0,03260;44,41
10,58;0,03340;44,43
10,64;0,03300;44,43
10,68;0,03300;44,44
10,73;0,03260;44,43
10,80;0,03300;44,43
10,84;0,03340;44,41
10,90;0,03300;44,41
10,94;0,03260;44,41
10,99;0,03300;44,41
11,03;0,03260;44,41
11,09;0,03300;44,44
11,12;0,03260;44,44
11,18;0,03260;44,44
11,25;0,03260;44,44
11,29;0,03260;44,44
11,34;0,03220;44,44
11,38;0,03190;44,44
11,44;0,03190;44,44
11,48;0,03150;44,44
11,53;0,03080;44,45
11,60;0,03080;44,45
11,64;0,03000;44,45
11,69;0,02960;44,43
11,73;0,02850;44,43
11,79;0,02810;44,43
11,83;0,02660;44,41
11,88;0,02510;44,41
11,92;0,02400;44,43
11,98;0,02170;44,43
12,04;0,01990;44,43
12,08;0,01730;44,39
12,13;0,01460;44,39
12,17;0,01200;44,38
12,23;0,01010;44,35
12,27;0,00710;44,35
12,33;0,00520;44,35
12,39;0,00190;44,35
12,43;-0,00190;44,36
12,49;-0,00410;44,36
12,53;-0,00790;44,36
12,58;-0,01050;44,35
12,62;-0,01430;44,35
12,68;-0,01760;44,34
12,72;-0,02250;44,34
12,78;-0,02550;44,34
12,84;-0,03080;44,34
12,87;-0,03680;44,34
12,93;-0,04160;44,34
12,97;-0,04800;44,34
13,03;-0,05210;44,34
13,07;-0,05890;44,31
13,12;-0,06340;44,31
13,19;-0,07010;44,33
13,23;-0,07910;44,33
13,28;-0,08440;44,33
13,32;-0,09220;44,33
13,37;-0,09750;44,33
13,41;-0,10650;44,31
13,47;-0,11250;44,33
13,51;-0,12150;44,33
13,57;-0,12750;44,34
13,63;-0,13690;44,34
13,67;-0,14660;44,36
13,73;-0,15450;44,40
13,76;-0,16500;44,40
13,82;-0,17170;44,41
13,86;-0,18220;44,44
13,92;-0,18940;44,44
13,97;-0,20060;44,43
14,02;-0,21070;44,43
14,08;-0,21970;44,45
14,11;-0,23140;44,45
14,17;-0,23920;44,45
14,21;-0,25010;44,44
14,27;-0,25800;44,44
14,30;-0,26960;44,45
14,36;-0,27790;44,45
14,43;-0,28990;44,46
14,46;-0,30410;44,46
14,52;-0,31280;44,46
14,56;-0,32510;44,47
14,62;-0,33410;44,47
14,65;-0,34610;44,50
14,71;-0,35700;44,54
14,77;-0,36970;44,54
14,81;-0,38360;44,54
14,87;-0,39490;44,54
14,91;-0,40910;44,51
14,97;-0,41850;44,55
15,01;-0,43240;44,55
15,06;-0,44180;44,56
15,10;-0,45560;44,56
15,16;-0,46610;44,58
15,22;-0,48080;44,58
15,26;-0,49650;44,59
15,31;-0,50850;44,59
15,35;-0,52200;44,59
15,41;-0,53360;44,61
15,45;-0,54790;44,61
15,50;-0,55950;44,61
15,57;-0,57450;44,61
15,61;-0,59210;44,63
15,67;-0,60490;44,66
15,70;-0,62210;44,66
15,76;-0,63190;44,68
15,80;-0,64840;44,68
15,85;-0,66000;44,68
15,90;-0,67760;44,70
15,95;-0,69040;44,70
16,02;-0,70580;44,69
16,05;-0,72450;44,69
16,11;-0,73800;44,69
16,15;-0,75520;44,72
16,20;-0,76760;44,72
16,24;-0,78530;44,74
16,30;-0,79840;44,74
16,36;-0,81680;44,76
16,40;-0,83620;44,76
16,46;-0,84820;44,76
16,50;-0,86660;44,78
16,55;-0,87980;44,78
16,59;-0,90000;44,83
16,65;-0,91390;44,84
16,69;-0,93150;44,84
16,75;-0,94460;44,86
16,81;-0,96380;44,86
16,84;-0,98440;44,84
16,90;-1,00010;44,84
16,94;-1,01850;44,84
17,00;-1,03310;44,86
17,04;-1,05260;44,86
17,09;-1,06720;44,88
17,16;-1,08750;44,88
17,20;-1,10960;44,88
17,25;-1,12720;44,86
17,29;-1,14900;44,86
17,35;-1,16360;44,83
17,38;-1,18540;44,80
17,44;-1,19960;44,80
17,48;-1,22060;44,81
17,54;-1,23640;44,81
17,60;-1,25740;44,83
17,64;-1,28210;44,83
17,70;-1,29940;44,85
17,74;-1,32370;44,85
17,79;-1,33990;44,85
17,83;-1,36120;44,81
17,89;-1,37810;44,81
17,95;-1,40210;44,80
17,99;-1,43020;44,78
18,04;-1,44710;44,78
18,09;-1,46920;44,78
